Day,Month,Year,Venue,City,Country,Tour,Latitude,Longitude
16,Nov,1986,The Sports And Entertainment Center,Melbourne,Australia,Tour De Force,-24.578,133.582
17,Nov,1986,The Sports And Entertainment Center,Melbourne,Australia,Tour De Force,-24.578,133.582
18,Nov,1986,The Sports And Entertainment Center,Melbourne,Australia,Tour De Force,-24.578,133.582
21,Nov,1986,Football Park,Adelaide,Australia,Tour De Force,-24.578,133.582
25,Nov,1986,Perth Entertainment Center,Perth,Australia,Tour De Force,-24.578,133.582
26,Nov,1986,Perth Entertainment Center,Perth,Australia,Tour De Force,-24.578,133.582
1,Dec,1986,Entertainment Center,Sydney,Australia,Tour De Force,-24.578,133.582
2,Dec,1986,Entertainment Center,Sydney,Australia,Tour De Force,-24.578,133.582
3,Dec,1986,Entertainment Center,Sydney,Australia,Tour De Force,-24.578,133.582
4,Dec,1986,Entertainment Center,Sydney,Australia,Tour De Force,-24.578,133.582
6,Dec,1986,Entertainment Center,Sydney,Australia,Tour De Force,-24.578,133.582
7,Dec,1986,Entertainment Center,Sydney,Australia,Tour De Force,-24.578,133.582
8,Dec,1986,Entertainment Center,Sydney,Australia,Tour De Force,-24.578,133.582
9,Dec,1986,Entertainment Center,Sydney,Australia,Tour De Force,-24.578,133.582
11,Dec,1986,Entertainment Center,Sydney,Australia,Tour De Force,-24.578,133.582
12,Dec,1986,Entertainment Center,Sydney,Australia,Tour De Force,-24.578,133.582
13,Dec,1986,Entertainment Center,Sydney,Australia,Tour De Force,-24.578,133.582
14,Dec,1986,Entertainment Center,Sydney,Australia,Tour De Force,-24.578,133.582
1,Apr,1987,Wembley Arena,London,United Kingdom,aids benefit show,52.289,-1.259
3,Jun,1988,Sotheby's,London,United Kingdom,private party for reg strikes back album,52.289,-1.259
5,Jun,1988,Royal Albert Hall,London,United Kingdom,prince's trust concert,52.289,-1.259
6,Jun,1988,Royal Albert Hall,London,United Kingdom,prince's trust concert,52.289,-1.259
24,Jun,1988,The Axis Club,Boston,United States of America,private party - 30 minute set,40.079,-98.816
8,Jul,1988,Century Plaza Hotel,Los Angeles,United States of America,athletes and entertainers for kids benefit,40.079,-98.816
9,Sep,1988,Miami Arena,Miami,United States of America,United States of America 1988 Tour,40.079,-98.816
10,Sep,1988,Miami Arena,Miami,United States of America,United States of America 1988 Tour,40.079,-98.816
11,Sep,1988,USF Sun Dome,Tampa,United States of America,United States of America 1988 Tour,40.079,-98.816
13,Sep,1988,Merriweather Post Pavilion,Columbia,United States of America,United States of America 1988 Tour,40.079,-98.816
14,Sep,1988,Blossom Music Center,Cuyahoga Falls,United States of America,United States of America 1988 Tour,40.079,-98.816
16,Sep,1988,Poplar Creek Music Theatre,Chicago,United States of America,United States of America 1988 Tour,40.079,-98.816
17,Sep,1988,Poplar Creek Music Theatre,Chicago,United States of America,United States of America 1988 Tour,40.079,-98.816
18,Sep,1988,Marcus Amphitheater,Milwaukee,United States of America,United States of America 1988 Tour,40.079,-98.816
20,Sep,1988,Fiddlers Green Amphitheater,Denver,United States of America,United States of America 1988 Tour,40.079,-98.816
23,Sep,1988,Hollywood Bowl,Los Angeles,United States of America,United States of America 1988 Tour,40.079,-98.816
24,Sep,1988,Hollywood Bowl,Los Angeles,United States of America,United States of America 1988 Tour,40.079,-98.816
25,Sep,1988,Hollywood Bowl,Los Angeles,United States of America,United States of America 1988 Tour,40.079,-98.816
27,Sep,1988,Pacific Amphitheatre,Costa Mesa,United States of America,United States of America 1988 Tour,40.079,-98.816
30,Sep,1988,Starplex Amphitheater,Dallas,United States of America,United States of America 1988 Tour,40.079,-98.816
1,Oct,1988,The Summit,Houston,United States of America,United States of America 1988 Tour,40.079,-98.816
4,Oct,1988,The Spectrum,Philadelphia,United States of America,United States of America 1988 Tour,40.079,-98.816
5,Oct,1988,The Spectrum,Philadelphia,United States of America,United States of America 1988 Tour,40.079,-98.816
7,Oct,1988,Hartford Civic Center,Hartford,United States of America,United States of America 1988 Tour,40.079,-98.816
8,Oct,1988,The Centrum,Worcester,United States of America,United States of America 1988 Tour,40.079,-98.816
9,Oct,1988,The Centrum,Worcester,United States of America,United States of America 1988 Tour,40.079,-98.816
10,Oct,1988,The Centrum,Worcester,United States of America,United States of America 1988 Tour,40.079,-98.816
12,Oct,1988,The Palace Of Auburn Hills,Auburn Hills,United States of America,United States of America 1988 Tour,40.079,-98.816
13,Oct,1988,The Palace Of Auburn Hills,Auburn Hills,United States of America,United States of America 1988 Tour,40.079,-98.816
14,Oct,1988,The Palace Of Auburn Hills,Auburn Hills,United States of America,United States of America 1988 Tour,40.079,-98.816
15,Oct,1988,The Palace Of Auburn Hills,Auburn Hills,United States of America,United States of America 1988 Tour,40.079,-98.816
17,Oct,1988,Madison Square Garden,New York,United States of America,United States of America 1988 Tour,40.079,-98.816
18,Oct,1988,Madison Square Garden,New York,United States of America,United States of America 1988 Tour,40.079,-98.816
20,Oct,1988,Madison Square Garden,New York,United States of America,United States of America 1988 Tour,40.079,-98.816
21,Oct,1988,Madison Square Garden,New York,United States of America,United States of America 1988 Tour,40.079,-98.816
22,Oct,1988,Madison Square Garden,New York,United States of America,United States of America 1988 Tour,40.079,-98.816
31,Oct,1988,Rainbow Hall,Nagoya,Japan,Japan Tour with Eric Clapton,35.962,137.855
2,Nov,1988,Tokyo Dome,Tokyo,Japan,Japan Tour with Eric Clapton,35.962,137.855
4,Nov,1988,Budohkan Theatre,Tokyo,Japan,Japan Tour with Eric Clapton,35.962,137.855
5,Nov,1988,Osaka Stadium,Osaka,Japan,Japan Tour with Eric Clapton,35.962,137.855
20,Mar,1989,Halle Tony Garier,Lyons,France,The World Tour,46.656,2.543
23,Mar,1989,Palais Omnisports,Paris,France,The World Tour,46.656,2.543
24,Mar,1989,Palais Omnisports,Paris,France,The World Tour,46.656,2.543
26,Mar,1989,Palais Omnisports,Paris,France,The World Tour,46.656,2.543
27,Mar,1989,Palais Omnisports,Paris,France,The World Tour,46.656,2.543
29,Mar,1989,Vorst Nationaal,Brussels,Belgium,The World Tour,50.675,4.459
30,Mar,1989,Vorst Nationaal,Brussels,Belgium,The World Tour,50.675,4.459
1,Apr,1989,Philipshalle,Dusseldorf,Germany,The World Tour,51.382,9.988
2,Apr,1989,Ostseehalle,Kiel,Germany,The World Tour,51.382,9.988
4,Apr,1989,Deuchland Hall,Berlin,Germany,The World Tour,51.382,9.988
6,Apr,1989,Sporthalle,Hamburg,Germany,The World Tour,51.382,9.988
7,Apr,1989,Brøndbyhallen,Brøndby,Denmark,The World Tour,56.113,9.096
9,Apr,1989,The Globe,Stockholm,Sweden,The World Tour,66.219,19.0
10,Apr,1989,Drammenshalle,Oslo,Norway,The World Tour,61.37,9.303
12,Apr,1989,Grugahalle,Essen,Germany,The World Tour,51.382,9.988
13,Apr,1989,Sporthalle,Koln,Germany,The World Tour,51.382,9.988
14,Apr,1989,Festhalle,Frankfurt,Germany,The World Tour,51.382,9.988
15,Apr,1989,Festhalle,Frankfurt,Germany,The World Tour,51.382,9.988
17,Apr,1989,Saarlandhalle,Saarbruecken,Germany,The World Tour,51.382,9.988
19,Apr,1989,Patinoire De Malley,LaUnited States of Americanne,Switzerland,The World Tour,46.779,8.033
21,Apr,1989,Football Stadium,Marbella,Spain,The World Tour,40.617,-3.388
22,Apr,1989,Velodromo Anoeta,San Sebastian,Spain,The World Tour,40.617,-3.388
23,Apr,1989,Palacio de Deportes,Madrid,Spain,The World Tour,40.617,-3.388
25,Apr,1989,Sports Palace,Barcelona,Spain,The World Tour,40.617,-3.388
26,Apr,1989,Verona Arena,Verona,Italy,The World Tour,44.371,11.108
27,Apr,1989,Palatrussardi,Milan,Italy,The World Tour,44.371,11.108
28,Apr,1989,The Palaeur,Rome,Italy,The World Tour,44.371,11.108
1,May,1989,Wiener Stadthalle,Vienna,Austria,The World Tour,47.65,14.705
2,May,1989,Wiener Stadthalle,Vienna,Austria,The World Tour,47.65,14.705
3,May,1989,Hallenstadion,Munchen,Germany,The World Tour,51.382,9.988
5,May,1989,Hallenstadion,Zurich,Switzerland,The World Tour,46.779,8.033
6,May,1989,Hallenstadion,Zurich,Switzerland,The World Tour,46.779,8.033
8,May,1989,Schleyerhalle,Stuttgart,Germany,The World Tour,51.382,9.988
17,May,1989,National Exhibition Center,Birmingham,United Kingdom,The World Tour,52.289,-1.259
18,May,1989,National Exhibition Center,Birmingham,United Kingdom,The World Tour,52.289,-1.259
19,May,1989,National Exhibition Center,Birmingham,United Kingdom,The World Tour,52.289,-1.259
21,May,1989,Wembley Arena,London,United Kingdom,The World Tour,52.289,-1.259
22,May,1989,Wembley Arena,London,United Kingdom,The World Tour,52.289,-1.259
23,May,1989,Wembley Arena,London,United Kingdom,The World Tour,52.289,-1.259
24,May,1989,Wembley Arena,London,United Kingdom,The World Tour,52.289,-1.259
25,May,1989,Wembley Arena,London,United Kingdom,The World Tour,52.289,-1.259
27,May,1989,Wembley Arena,London,United Kingdom,The World Tour,52.289,-1.259
28,May,1989,Wembley Arena,London,United Kingdom,The World Tour,52.289,-1.259
29,May,1989,Wembley Arena,London,United Kingdom,The World Tour,52.289,-1.259
30,May,1989,Wembley Arena,London,United Kingdom,The World Tour,52.289,-1.259
1,Jun,1989,Edinburgh Playhouse,Edinburgh,United Kingdom,The World Tour,52.289,-1.259
2,Jun,1989,Edinburgh Playhouse,Edinburgh,United Kingdom,The World Tour,52.289,-1.259
5,Jun,1989,Kings Hall,Belfast,Ireland,The World Tour,53.214,-7.588
6,Jun,1989,Kings Hall,Belfast,Ireland,The World Tour,53.214,-7.588
8,Jun,1989,RDS Stadium,Dublin,Ireland,The World Tour,53.214,-7.588
9,Jun,1989,RDS Stadium,Dublin,Ireland,The World Tour,53.214,-7.588
10,Jun,1989,RDS Stadium,Dublin,Ireland,The World Tour,53.214,-7.588
28,Jul,1989,Hartford Civic Center,Hartford,United States of America,The World Tour,40.079,-98.816
29,Jul,1989,Civic Center,Providence,United States of America,The World Tour,40.079,-98.816
30,Jul,1989,Saratoga Performing Arts Center,Saratoga Springs,United States of America,The World Tour,40.079,-98.816
1,Aug,1989,Great Woods Performing Arts Center,Mansfield,United States of America,The World Tour,40.079,-98.816
2,Aug,1989,Great Woods Performing Arts Center,Mansfield,United States of America,The World Tour,40.079,-98.816
4,Aug,1989,Brendan Byrne Arena,East Rutherford,United States of America,The World Tour,40.079,-98.816
6,Aug,1989,Brendan Byrne Arena,East Rutherford,United States of America,The World Tour,40.079,-98.816
7,Aug,1989,Brendan Byrne Arena,East Rutherford,United States of America,The World Tour,40.079,-98.816
8,Aug,1989,Shoreline Amphitheatre,Mountain View,United States of America,The World Tour,40.079,-98.816
9,Aug,1989,Lakefront Arena,New Orleans,United States of America,The World Tour,40.079,-98.816
10,Aug,1989,The Summit,Houston,United States of America,The World Tour,40.079,-98.816
11,Aug,1989,Starplex Amphitheater,Dallas,United States of America,The World Tour,40.079,-98.816
12,Aug,1989,Sandstone Amphitheater,Bonner Springs,United States of America,The World Tour,40.079,-98.816
15,Aug,1989,Great Western Forum,Los Angeles,United States of America,The World Tour,40.079,-98.816
16,Aug,1989,Great Western Forum,Los Angeles,United States of America,The World Tour,40.079,-98.816
18,Aug,1989,Great Western Forum,Los Angeles,United States of America,The World Tour,40.079,-98.816
19,Aug,1989,Pacific Amphitheatre,Costa Mesa,United States of America,The World Tour,40.079,-98.816
20,Aug,1989,Shoreline Amphitheatre,Mountain View,United States of America,The World Tour,40.079,-98.816
22,Aug,1989,Fiddlers Green Amphitheater,Denver,United States of America,The World Tour,40.079,-98.816
24,Aug,1989,Universal Amphitheatre,Los Angeles,United States of America,The Who's Rock Opera,40.079,-98.816
26,Aug,1989,Poplar Creek Music Theatre,Chicago,United States of America,The World Tour,40.079,-98.816
27,Aug,1989,Poplar Creek Music Theatre,Chicago,United States of America,The World Tour,40.079,-98.816
29,Aug,1989,Blossom Music Center,Cuyahoga Falls,United States of America,The World Tour,40.079,-98.816
30,Aug,1989,Deer Creek Music Center,Noblesville,United States of America,The World Tour,40.079,-98.816
1,Sep,1989,Pine Knob Music Theatre,Clarkston,United States of America,The World Tour,40.079,-98.816
2,Sep,1989,Pine Knob Music Theatre,Clarkston,United States of America,The World Tour,40.079,-98.816
3,Sep,1989,Pine Knob Music Theatre,Clarkston,United States of America,The World Tour,40.079,-98.816
16,Sep,1989,Lakewood Amphitheater,Atlanta,United States of America,The World Tour,40.079,-98.816
17,Sep,1989,Lakewood Amphitheater,Atlanta,United States of America,The World Tour,40.079,-98.816
19,Sep,1989,Civic Arena,Pittsburgh,United States of America,The World Tour,40.079,-98.816
23,Sep,1989,Dean Smith Center,Chapel Hill,United States of America,The World Tour,40.079,-98.816
25,Sep,1989,unknown,Montreal,Canada,The World Tour,59.207,-111.194
26,Sep,1989,Montreal Forum,Montreal,Canada,The World Tour,59.207,-111.194
30,Sep,1989,The Spectrum,Philadelphia,United States of America,The World Tour,40.079,-98.816
1,Oct,1989,The Spectrum,Philadelphia,United States of America,The World Tour,40.079,-98.816
2,Oct,1989,The Spectrum,Philadelphia,United States of America,The World Tour,40.079,-98.816
3,Oct,1989,Madison Square Garden,New York,United States of America,The World Tour,40.079,-98.816
4,Oct,1989,Madison Square Garden,New York,United States of America,The World Tour,40.079,-98.816
5,Oct,1989,Madison Square Garden,New York,United States of America,The World Tour,40.079,-98.816
6,Oct,1989,Madison Square Garden,New York,United States of America,The World Tour,40.079,-98.816
7,Oct,1989,Madison Square Garden,New York,United States of America,The World Tour,40.079,-98.816
14,Oct,1989,Orlando Arena,Orlando,United States of America,The World Tour,40.079,-98.816
15,Oct,1989,Orlando Arena,Orlando,United States of America,The World Tour,40.079,-98.816
17,Oct,1989,Capital Centre,Landover,United States of America,The World Tour,40.079,-98.816
18,Oct,1989,Veterans Memorial Coliseum,New Haven,United States of America,The World Tour,40.079,-98.816
22,Oct,1989,Charlotte Coliseum,Charlotte,United States of America,The World Tour,40.079,-98.816
31,Oct,1989,Royal Albert Hall,London,United Kingdom,The Who Tour,52.289,-1.259
2,Nov,1989,Royal Albert Hall,London,United Kingdom,The Who Tour,52.289,-1.259
27,Jan,1990,Entertainment Center,Perth,Australia,The World Tour,-24.578,133.582
28,Jan,1990,Entertainment Center,Perth,Australia,The World Tour,-24.578,133.582
29,Jan,1990,Entertainment Center,Perth,Australia,The World Tour,-24.578,133.582
1,Feb,1990,National Tennis Center,Melbourne,Australia,The World Tour,-24.578,133.582
2,Feb,1990,National Tennis Center,Melbourne,Australia,The World Tour,-24.578,133.582
3,Feb,1990,National Tennis Center,Melbourne,Australia,The World Tour,-24.578,133.582
5,Feb,1990,Derwent Center,Hobart,Australia,The World Tour,-24.578,133.582
6,Feb,1990,Derwent Center,Hobart,Australia,The World Tour,-24.578,133.582
7,Feb,1990,Derwent Center,Hobart,Australia,The World Tour,-24.578,133.582
10,Feb,1990,Memorial Drive,Adelaide,Australia,The World Tour,-24.578,133.582
11,Feb,1990,Memorial Drive,Adelaide,Australia,The World Tour,-24.578,133.582
14,Feb,1990,Entertainment Center,Brisbane,Australia,The World Tour,-24.578,133.582
15,Feb,1990,Entertainment Center,Brisbane,Australia,The World Tour,-24.578,133.582
17,Feb,1990,Entertainment Center,Sydney,Australia,The World Tour,-24.578,133.582
18,Feb,1990,Entertainment Center,Sydney,Australia,The World Tour,-24.578,133.582
20,Feb,1990,Entertainment Center,Sydney,Australia,The World Tour,-24.578,133.582
21,Feb,1990,Entertainment Center,Sydney,Australia,The World Tour,-24.578,133.582
23,Feb,1990,Entertainment Center,Sydney,Australia,The World Tour,-24.578,133.582
24,Feb,1990,Entertainment Center,Sydney,Australia,The World Tour,-24.578,133.582
25,Feb,1990,Entertainment Center,Sydney,Australia,The World Tour,-24.578,133.582
28,Feb,1990,Addington Showgrounds,Christchurch,New Zealand,The World Tour,-42.558,172.377
1,Mar,1990,Mt Smart Stadium,Auckland,New Zealand,The World Tour,-42.558,172.377
3,Mar,1990,Mount Smart Stadium,Auckland,New Zealand,The World Tour,-42.558,172.377
7,Apr,1990,Hoosier Dome,Indianapolis,United States of America,Farm Aid IV,40.079,-98.816
8,May,1990,Beverly Hilton Hotel,Los Angeles,United States of America,lupus foundation benefit,40.079,-98.816
17,May,1990,Chelsea Studios,New York,United States of America,MTV's Unplugged Concert,40.079,-98.816
18,May,1990,Mark G. Etess Arena,Atlantic City,United States of America,none,40.079,-98.816
19,May,1990,Mark G. Etess Arena,Atlantic City,United States of America,none,40.079,-98.816
20,May,1990,Mark G. Etess Arena,Atlantic City,United States of America,none,40.079,-98.816
30,Jun,1990,Knebworth Park,Hertfordshire,United Kingdom,silver clef award winners,52.289,-1.259
11,Nov,1990,Grosvenor House,London,United Kingdom,benefit With Ray Cooper,52.289,-1.259
10,Mar,1991,Carnegie Hall,New York,United States of America,Rainforest Benefit,40.079,-98.816
19,Mar,1991,Wembley Arena,London,United Kingdom,George Michael Tour,52.289,-1.259
23,Mar,1991,Wembley Arena,London,United Kingdom,George Michael Tour,52.289,-1.259
1,Apr,1991,Wembley Arena,London,United Kingdom,joined Rod Stewart on stage,52.289,-1.259
20,Oct,1991,Rosemont Horizon,Rosemont,United States of America,George Michael Tour,40.079,-98.816
12,Mar,1992,Carnegie Hall,New York,United States of America,Rainforest Benefit,40.079,-98.816
15,Mar,1992,Grande Ole Opry House,Nashville,United States of America,Dee Murray Memorial (2 sets),40.079,-98.816
20,Apr,1992,Wembley Stadium,London,United Kingdom,Freddie Mercury Memorial,52.289,-1.259
26,May,1992,The Spectrum,Oslo,Norway,The One Tour,61.37,9.303
27,May,1992,The Spectrum,Oslo,Norway,The One Tour,61.37,9.303
29,May,1992,Stockholm Stadium,Stockholm,Sweden,The One Tour,66.219,19.0
31,May,1992,Osterbro Stadion,Copenhagen,Denmark,The One Tour,56.113,9.096
1,Jun,1992,Westfallenhalle,Dortmund,Germany,The One Tour,51.382,9.988
2,Jun,1992,Westfallenhalle,Dortmund,Germany,The One Tour,51.382,9.988
4,Jun,1992,Festhalle,Frankfurt,Germany,The One Tour,51.382,9.988
6,Jun,1992,Nürburgring,Nürburg,Germany,The One Tour,51.382,9.988
7,Jun,1992,Bremen Weser Stadium,Bremen,Germany,The One Tour,51.382,9.988
9,Jun,1992,Olympia Hall,Munich,Germany,The One Tour,51.382,9.988
10,Jun,1992,Olympia Hall,Munich,Germany,The One Tour,51.382,9.988
11,Jun,1992,Castello Sforzesco,Milan,Italy,Convivio Benefit,44.371,11.108
12,Jun,1992,Olympia Hall,Munich,Germany,The One Tour,51.382,9.988
13,Jun,1992,Prater Stadium,Vienna,Austria,The One Tour,47.65,14.705
